crash_date,crash_time,borough,zip_code,longitude,latitude,on_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed
2019-01-02T00:00:00.000,14:20,BROOKLYN,11239,-73.8668750,40.6531700,ERSKINE STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:00,QUEENS,11426,-73.7255700,40.7391200,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,21:52,BROOKLYN,11214,-74.0001700,40.6103630,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:40,,,-73.9579240,40.6441420,FLATBUSH AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:45,QUEENS,11433,-73.7831500,40.7028240,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:00,BRONX,10473,-73.8528440,40.8078900,SOUND VIEW AVENUE               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:15,QUEENS,11004,-73.7083300,40.7373350,260 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:41,QUEENS,11358,-73.8036040,40.7563250,163 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:40,BRONX,10467,-73.8767850,40.8802570,EAST GUN HILL ROAD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:05,,,-74.0168840,40.6030100,BELT PARKWAY                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,0:45,,,,,QUEENSBORO BRIDGE UPPER         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,5:15,BROOKLYN,11214,-73.9970500,40.6057660,20 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:05,QUEENS,11426,-73.7156450,40.7357640,HILLSIDE AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:20,BROOKLYN,11206,-73.9402700,40.6941500,MARCUS GARVEY BOULEVARD         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:21,MANHATTAN,10019,,,12 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:40,QUEENS,11426,-73.7160640,40.7273700,89 AVENUE                       ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,7:30,MANHATTAN,10030,-73.9447600,40.8240300,WEST 145 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,7:25,,,-73.7553900,40.7612040,CROSS ISLAND PARKWAY            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:29,BROOKLYN,11207,-73.8922700,40.6578640,LINDEN BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:30,,,-73.9603600,40.5873030,CONEY ISLAND AVENUE             ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,15:45,BROOKLYN,11224,-73.9898900,40.5750960,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,14:50,BROOKLYN,11205,-73.9670260,40.6939470,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:17,,,-73.9789350,40.6403300,MC DONALD AVENUE                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,19:15,,,-73.9482700,40.6386030,FOSTER AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:00,QUEENS,11422,-73.7364500,40.6665200,FRANCIS LEWIS BOULEVARD         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:30,BROOKLYN,11236,-73.8945000,40.6335680,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,13:32,MANHATTAN,10018,-73.9978400,40.7563970,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:45,,,-73.9199800,40.6450270,DITMAS AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,16:12,,,-73.9189500,40.8303340,EAST 165 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,17:35,QUEENS,11365,-73.8057700,40.7368130,65 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,20:20,BROOKLYN,11221,-73.9455000,40.6913000,TOMPKINS AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,18:15,,,-74.1381900,40.6210630,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:55,,,-73.9873000,40.7504500,WEST 35 STREET                  ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,15:15,QUEENS,11368,-73.8635400,40.7533760,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:01,QUEENS,11418,-73.8437600,40.6917950,102 STREET                      ,4,0,0,0,0,0,4,0
2019-01-02T00:00:00.000,13:00,MANHATTAN,10036,-73.9854660,40.7554130,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,BROOKLYN,11211,-73.9352950,40.7144550,METROPOLITAN AVENUE             ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,22:35,,,-73.9601200,40.7563670,FDR DRIVE                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,11:15,,,-73.9166200,40.8249900,EAST 161 STREET                 ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,6:50,BRONX,10461,-73.8260960,40.8413700,CODDINGTON AVENUE               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,12:00,,,-73.9088060,40.6910740,WILSON AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,10:00,BROOKLYN,11220,-74.0092900,40.6426600,52 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:15,QUEENS,11412,-73.7623000,40.6909180,FARMERS BOULEVARD               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:28,BROOKLYN,11236,-73.9019850,40.6343540,EAST 88 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:31,MANHATTAN,10028,-73.9489900,40.7758300,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:45,QUEENS,11385,-73.9205800,40.7138140,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:07,QUEENS,11102,-73.9310800,40.7714080,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:30,,,-73.9158250,40.7699930,GRAND CENTRAL PKWY              ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,9:10,MANHATTAN,10019,-73.9762400,40.7656750,CENTRAL PARK SOUTH              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:45,BRONX,10451,,,EAST 138 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:53,BRONX,10466,-73.8546000,40.8980940,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:55,BROOKLYN,11213,-73.9422100,40.6694030,EASTERN PARKWAY                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:15,BRONX,10454,-73.9082100,40.8071500,SOUTHERN BOULEVARD              ,1,0,0,0,1,0,0,0
2019-01-02T00:00:00.000,8:15,BRONX,10469,-73.8605600,40.8655300,ALLERTON AVENUE                 ,2,0,0,0,0,0,2,0
2019-01-02T00:00:00.000,8:28,QUEENS,11368,-73.8577350,40.7563170,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:15,QUEENS,11434,-73.7880900,40.6730080,150 STREET                      ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:39,QUEENS,11373,-73.8705600,40.7331540,HOFFMAN DRIVE                   ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,8:59,BROOKLYN,11207,-73.8938500,40.6760440,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:20,QUEENS,11385,-73.9185300,40.7124500,FLUSHING AVENUE                 ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,8:30,MANHATTAN,10038,-73.9967900,40.7113600,MONROE STREET                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:38,MANHATTAN,10001,-73.9967960,40.7527240,9 AVENUE                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:45,BROOKLYN,11201,-73.9886900,40.6961980,TILLARY STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:20,,,-73.9304000,40.7666660,31 ROAD                         ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:20,MANHATTAN,10038,-74.0011440,40.7101750,ROBERT F WAGNER PLACE           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:25,QUEENS,11101,-73.9316940,40.7446670,QUEENS BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:50,QUEENS,11414,-73.8427100,40.6587680,159 AVENUE                      ,1,0,0,0,0,0,1,0
2019-01-02T00:00:00.000,8:45,,,-73.9114150,40.8051400,BRUCKNER BOULEVARD              ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:00,BRONX,10454,-73.9156400,40.8096960,SAINT ANNS AVENUE               ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:50,BROOKLYN,11205,-73.9565700,40.6945200,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:15,QUEENS,11422,-73.7385700,40.6663970,BROOKVILLE BOULEVARD            ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:35,BROOKLYN,11210,-73.9468840,40.6267700,NOSTRAND AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:30,BRONX,10472,-73.8628540,40.8258820,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:40,BRONX,10473,-73.8762740,40.8202670,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:20,,,,,SAINT NICHOLAS AVENUE           ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:30,BROOKLYN,11225,-73.9590200,40.6677440,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:58,MANHATTAN,10016,-73.9763600,40.7440900,2 AVENUE                        ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:50,,,-73.8703900,40.8360900,CROSS BRONX EXPY                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:45,,,-73.9891740,40.6886140,ATLANTIC AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:16,MANHATTAN,10010,-73.9809100,40.7378850,EAST 23 STREET                  ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:34,QUEENS,11377,-73.8937760,40.7426070,71 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:45,,,-73.8953200,40.7485960,69 STREET                       ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:40,,,-73.9193400,40.8278240,EAST 163 STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:13,BROOKLYN,11213,-73.9311300,40.6687970,EASTERN PARKWAY                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:04,,,-73.9334800,40.7451480,QUEENS BOULEVARD                ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:30,MANHATTAN,10013,-74.0026100,40.7199020,MERCER STREET                   ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:30,,,-73.9531100,40.6933060,SANDFORD STREET                 ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:15,QUEENS,11354,-73.8311300,40.7615470,MAIN STREET                     ,1,0,1,0,0,0,0,0
2019-01-02T00:00:00.000,8:50,,,-73.9315900,40.6632270,UTICA AVENUE                    ,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:24,BROOKLYN,11230,-73.9674600,40.6214870,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,9:57,MANHATTAN,10009,-73.9754500,40.7288740,,0,0,0,0,0,0,0,0
2019-01-02T00:00:00.000,8:45,BROOKLYN,11206,-73.9570200,40.6989700,BEDFORD AVENUE                  ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,13:54,,,,,BRONX WHITESTONE BRIDGE         ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,21:02,BROOKLYN,11239,,,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,7:36,,,,,CROSS BRONX EXPY                ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,8:30,QUEENS,11362,,,LITTLENECK PARKWAY              ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,16:00,,,-73.9191060,40.8541000,MAJOR DEEGAN EXPRESSWAY         ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,17:15,QUEENS,11369,,,DITMARS BOULEVARD               ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,14:15,,,-74.0110300,40.7259370,WEST STREET                     ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,7:33,,,-73.9840850,40.7491000,WEST 35 STREET                  ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,14:30,,,-74.1642700,40.6207100,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,8:15,BRONX,10452,-73.9225700,40.8392700,WEST 169 STREET                 ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,18:00,,,,,NASSAU EXPRESSWAY               ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,9:00,,,-73.7350600,40.6739900,LAURELTON PARKWAY               ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,18:30,,,-73.7283000,40.7417340,CROSS ISLAND PARKWAY            ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,17:55,BROOKLYN,11213,-73.9329100,40.6794800,FULTON STREET                   ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,16:27,BRONX,10458,-73.8897860,40.8593520,WASHINGTON AVENUE               ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,20:30,QUEENS,11366,-73.8078600,40.7202950,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,10:00,BROOKLYN,11213,-73.9394400,40.6692500,EASTERN PARKWAY                 ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,14:20,,,-73.9489060,40.8371700,HENRY HUDSON PARKWAY            ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,7:20,BROOKLYN,11201,-73.9886900,40.6961980,ADAMS STREET                    ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,15:55,BROOKLYN,11211,-73.9417200,40.7140050,BUSHWICK AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,11:40,QUEENS,11377,-73.9155700,40.7445800,49 STREET                       ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,10:55,BROOKLYN,11238,-73.9722300,40.6768700,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,18:05,MANHATTAN,10036,-73.9924400,40.7608530,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,6:25,MANHATTAN,10023,-73.9780800,40.7784160,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,16:30,MANHATTAN,10025,-73.9620100,40.8055080,AMSTERDAM AVENUE                ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,18:57,BROOKLYN,11249,-73.9667800,40.7106250,BROADWAY                        ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,12:30,BROOKLYN,11215,-73.9952240,40.6660770,17 STREET                       ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,19:10,,,-73.9880750,40.6178500,65 STREET                       ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,17:30,,,-73.9428250,40.7211400,MEEKER AVENUE                   ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,13:30,,,,,SEDGWICK AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,6:05,MANHATTAN,10020,-73.9808960,40.7592700,WEST 49 STREET                  ,1,0,1,0,0,0,0,0
2019-01-03T00:00:00.000,15:15,QUEENS,11692,-73.7997300,40.5924840,,1,0,0,0,0,0,1,0
2019-01-03T00:00:00.000,13:10,BROOKLYN,11212,-73.9150900,40.6600400,RIVERDALE AVENUE                ,1,0,1,0,0,0,0,0
2019-01-03T00:00:00.000,15:30,,,-73.7474600,40.6957700,205 STREET                      ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,19:00,BRONX,10459,-73.8979600,40.8285200,PROSPECT AVENUE                 ,1,0,1,0,0,0,0,0
2019-01-03T00:00:00.000,17:15,,,-73.9373500,40.6623950,TROY AVENUE                     ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,22:56,QUEENS,11377,-73.8959960,40.7445560,69 STREET                       ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,6:45,,,-73.8822100,40.6853600,FORCE TUBE AVENUE               ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,14:38,,,-73.9605260,40.5894500,CONEY ISLAND AVENUE             ,1,0,1,0,0,0,0,0
2019-01-03T00:00:00.000,15:43,BRONX,10458,-73.8903050,40.8582570,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,17:05,QUEENS,11377,-73.8916100,40.7429850,WOODSIDE AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,7:00,,,-73.8720400,40.8651430,BRONX RIVER PARKWAY             ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,17:45,,,,,STATEN ISLAND EXPRESSWAY        ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,23:34,,,-73.8296400,40.7585500,MAIN STREET                     ,1,0,1,0,0,0,0,0
2019-01-03T00:00:00.000,20:10,STATEN ISLAND,10307,-74.2425460,40.5046500,HYLAN BOULEVARD                 ,2,0,0,0,0,0,2,0
2019-01-03T00:00:00.000,7:45,MANHATTAN,10019,-73.9940200,40.7672460,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,21:45,,,-73.8398300,40.7098270,JACKIE ROBINSON PKWY            ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,8:20,MANHATTAN,10034,-73.9231200,40.8670120,BROADWAY                        ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,10:00,MANHATTAN,10019,-73.9946400,40.7658800,11 AVENUE                       ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,11:00,,,-73.8286900,40.7165570,GRAND CENTRAL PKWY              ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,15:11,BRONX,10451,-73.9139400,40.8227580,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,19:50,MANHATTAN,10025,-73.9706100,40.7963100,,1,0,0,0,0,0,1,0
2019-01-03T00:00:00.000,10:30,,,-74.1621800,40.6266980,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,16:15,,,,,PELHAM PARKWAY SOUTH            ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,18:42,BROOKLYN,11220,-74.0067300,40.6382100,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,0:00,BROOKLYN,11207,-73.9115200,40.6835020,COOPER STREET                   ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,13:30,BRONX,10458,-73.8901000,40.8581470,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,20:37,MANHATTAN,10128,-73.9470500,40.7800640,1 AVENUE                        ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,16:50,,,-73.8384200,40.8425640,WATERS PLACE                    ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,9:40,,,-73.8377760,40.7254500,GRAND CENTRAL PKWY              ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,12:15,QUEENS,11355,-73.8185500,40.7500950,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,14:47,QUEENS,11373,-73.8687100,40.7422140,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,8:40,,,-73.8975750,40.6559830,SNEDIKER AVENUE                 ,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,9:30,QUEENS,11429,-73.7486600,40.7135050,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,8:55,QUEENS,11435,-73.8104550,40.7055240,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,22:07,STATEN ISLAND,10312,-74.1952900,40.5478250,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,20:00,MANHATTAN,10011,-73.9951600,40.7414550,,0,0,0,0,0,0,0,0
2019-01-03T00:00:00.000,21:10,MANHATTAN,10036,-73.9887500,40.7586600,,0,0,0,0,0,0,0,0
